Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
SHENZHEN WORLD UNION PROPS.CONSULTATION 'A',CN:SWU,8/28/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen World Union Properties Consultation 'A'
SHN.AGRI.PRODUCTS 'A',CN:AGR,1/10/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Agricultural Products 'A'
SHN.HUAQIANG IND. 'A',CN:SHQ,1/30/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Huaqiang Industry 'A'
SHN.TELLUS HLDG.'A',CN:TEI,6/21/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Tellus Holding 'A'
SHN.VCT.ONWARD TEXTILE INDUSTRIA 'A',CN:SVO,6/16/1992,23Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Venture Capital Trust Onward Textile Industria 'A'
SHN.ZHONGJIN LINGNAN NONFEMET 'A',CN:NON,1/23/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Shenzhen Zhongjin Lingnan Nonfemet 'A'
SICHUAN DANFU COMPR.'A',CN:DAC,3/12/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Danfu Compressor 'A'
SICHUAN KELUN PHARM.'A',CN:SKQ,6/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sichuan Kelun Pharmaceutical 'A'
SINODATA 'A',CN:DTA,2/28/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Sinodata 'A'
SOFTTO 'A',CN:GXI,12/16/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Softto 'A'
SUOFEIYA HOME CLLN.'A',CN:GNI,4/12/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suofeiya Home Collection 'A'
SUZHOU GD.MANTIS CON. 'A',CN:SGL,11/20/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Gold Mantis Construction 'A'
SUZHOU VTY.PRECN.MANF. 'A',CN:SVP,6/8/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Suzhou Victory Precision Manufacture 'A'
TAIYA SHOES 'A',CN:TAI,12/7/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Taiya Shoes 'A'
TATWAH SMARTECH 'A',CN:TWA,12/3/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tatwah Smartech 'A'
THAIHOT GROUP 'A',CN:FUS,7/4/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Thaihot Group 'A'
THUNDER SFTW.TECH.'A',CN:TUS,12/10/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Thunder Software Technology 'A'
TIANJIN ZHONGHUAN SEMICON.'A',CN:TZS,4/20/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianjin Zhonghuan Semiconductor 'A'
TIANMA MICROELS.'A',CN:STM,4/7/1995,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tianma Microelectronics 'A'
TONGFANG GUOXIN ELTN.'A',CN:TJY,6/6/2005,10Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tongfang Guoxin Electronics 'A'
TONGLING NONFR.MTLS.GP. 'A',CN:ANT,11/20/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Tongling Nonferrous Metals Group 'A'
WASU MEDIA HOLDINGS 'A',CN:HUU,9/7/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wasu Media Holdings 'A'
WEICHAI POWER 'A',CN:WCA,4/30/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Weichai Power 'A'
WONDERS INFORMATION 'A',CN:WIL,1/25/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Wonders Information 'A'
XCMG CON.MACHINERY 'A',CN:XUZ,8/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,XCMG Construction Machinery 'A'
XINJIANG MCH.RESH.INST. 'A',CN:XMH,1/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinjiang Machinery Research Institute 'A'
XINXING DUCTILE IRON 'A',CN:XIP,6/6/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xinxing Ductile Iron 'A'
XIZANG HAISCO PHARM.GP. 'A',CN:XIZ,1/17/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Xizang Haisco Pharmaceutical Group 'A'
YANGO GROUP 'A',CN:FSH,12/18/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yango Group 'A'
YIFAN XINFU PHARM.'A',CN:ZIJ,7/13/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yifan Xinfu Pharmaceutical 'A'
YINYI REAL ESTATE 'A',CN:GLS,6/22/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yinyi Real Estate 'A'
YOTRIO GROUP 'A',CN:YTG,10/21/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yotrio Group 'A'
YUANLONGPING AGRI. 'A',CN:YLP,12/11/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Yuanlongping Agricultural 'A'
ZHEJIANG CEN.HUATONG AUTV.PART 'A',CN:ZCH,7/28/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Century Huatong Automotive Part 'A'
ZHEJIANG HUACE FILM & TV 'A',CN:FLM,10/26/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Huace Film and Television 'A'
ZHEJIANG NHU 'A',CN:ZJN,6/25/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang NHU 'A'
ZHEJIANG SEMIR GRMT.'A',CN:GRM,3/11/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Semir Garment 'A'
ZHEJIANG SUPOR 'A',CN:ZCS,8/17/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Supor 'A'
ZHEJIANG WANMA 'A',CN:ZYM,7/10/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhejiang Wanma 'A'
ZHONGSHAN BROAD-OCE.MTR. 'A',CN:ZBO,6/19/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zhongshan Broad-Ocean Motor 'A'
ZOOMLION HDY.SCTC.'A',CN:CSZ,10/12/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Zoomlion Heavy Industry Science and Technology 'A'
ACCELINK TECHS.'A',CN:ACT,8/21/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Accelink Technologies 'A'
AEROSPACE HI-TECH HLDG. GP. 'A',CN:HFA,4/1/1999,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Aerospace Hi-Tech Holding Group 'A'
ALL WINNER TECH.'A',CN:WNT,5/15/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,All Winner Technology 'A'
AN HUI WENERGY 'A',CN:WCL,12/20/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,An Hui Wenergy 'A'
ANHUI ANKE BIOTECH.(GP.) 'A',CN:AAB,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Anke Biotechnology (Group) 'A'
ANHUI GUJING DISTILLERY 'A',CN:ANG,9/27/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Gujing Distillery 'A'
ANHUI SHENGYUN ENPRO.GP. 'A',CN:ASM,6/25/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Anhui Shengyun Enpro Group 'A'
AOTECAR NEW ENERGY TECH. 'A',CN:JKG,5/22/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Aotecar New Energy Technology 'A'
BEIJING BDSTAR NAV.'A',CN:BDS,8/13/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Bdstar Navigation 'A'
BEIJING HUALUBAINA FILM & TV 'A',CN:FTV,2/9/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Hualubaina Film and Television 'A'
BEIJING JOIN-CHEER SFTW. 'A',CN:BJC,8/11/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Join-Cheer Software 'A'
BEIJING KINGEE CULTURE DEV.'A',CN:ABR,1/27/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Kingee Culture Development 'A'
BEIJING LANXUM TECH.'A',CN:BLT,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Lanxum Technology 'A'
BEIJING NEW BLDG.MATS. PUBLIC 'A',CN:BEJ,6/6/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing New Building Materials Public 'A'
BEIJING ORNTL.YUHONG WATERPROOF TECH.'A',CN:BOY,9/10/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Oriental Yuhong Waterproof Technology 'A'
BEIJING PHILISENSE TECH. 'A',CN:PHL,2/1/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Philisense Technology 'A'
BEIJING SCI.SUN PHARM. 'A',CN:BSU,6/26/2015,<1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Science Sun Pharmaceutical 'A'
BEIJING SHUNXIN AGRIC. 'A',CN:BSA,11/4/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Shunxin Agriculture 'A'
BEIJING SL PHARMACEUTICAL 'A',CN:BIJ,9/9/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing SL Pharmaceutical 'A'
BEIJING THUNISOFT 'A',CN:THU,10/26/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Thunisoft 'A'
BEIJING ULTRAPOWER SFTW. 'A',CN:BUS,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Ultrapower Software 'A'
BEIJING WATER BUS.DR.'A',CN:BWB,2/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Water Business Doctor 'A'
BEIJING ZHONG KE SAN HUAN HITH.'A',CN:BZS,4/20/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beijing Zhong KE San Huan Hightech 'A'
BEINGMATE BABY & CHILD FOOD 'A',CN:BSD,4/12/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Beingmate Baby and Child Food 'A'
BENGANG STEEL PLATES 'A',CN:BEG,1/15/1998,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bengang Steel Plates 'A'
BLUEDON INFO.SCTY.TECHS. 'A',CN:IST,3/15/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Bluedon Information Security Technologies 'A'
CECEP_SOLAR_ENERGY 'A',CN:CTC,2/8/1996,20Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Cecep_solar_energy 'A'
CENTRAL CHINA LAND MEDIA 'A',CN:JAA,3/31/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Central China Land Media 'A'
CHANGCHUN HIGH NEW TECH. 'A',CN:CTE,12/18/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Changchun High New Technology 'A'
CHENGDU XINGRONG INV.'A',CN:CXI,5/29/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chengdu Xingrong Investment 'A'
CHINA CAMC ENGINEERING 'A',CN:CAM,6/19/2006,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Camc Engineering 'A'
CHINA GREAT WALL CMP. SHN.'A',CN:CGW,6/26/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Great Wall Computer Shenzhen 'A'
CHINA MINMETALS RA.ETH. 'A',CN:SGN,9/11/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Minmetals Rare Earth 'A'
CHINA NONFERROUS MTL.'A',CN:CNM,4/16/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,China Nonferrous Metal 'A'
CHONGQING ZONGSHEN PWR. MACHINERY 'A',CN:CNL,3/6/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chongqing Zongshen Power Machinery 'A'
CHUYING AGRO-PAST.GP.'A',CN:HAP,9/15/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Chuying Agro-Pastoral Group 'A'
CIWEN MEDIA 'A',CN:HIG,1/26/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ciwen Media 'A'
COFCO BIOCH.(ANHUI) 'A',CN:ABB,7/12/1999,16Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Cofco Biochemical (Anhui) 'A'
CSG HOLDING 'A',CN:CSG,2/28/1992,24Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,CSG Holding 'A'
DER INTL.HM.FURNISHING 'A',CN:DIH,11/11/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Der International Home Furnishing 'A'
DONGGUAN SOUYUTE FASH. 'A',CN:DSF,11/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Dongguan Souyute Fashion 'A'
EVE ENERGY 'A',CN:EEC,10/30/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,EVE Energy 'A'
FOCUSED PHT.(HGZO.) 'A',CN:FPH,4/15/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Focused Photonics (Hgzo) 'A'
GCI SCTC.'A',CN:GCI,1/28/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,GCI Science and Technology 'A'
GEM 'A',CN:SEM,1/22/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gem 'A'
GLODON SOFTWARE 'A',CN:GSD,5/25/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Glodon Software 'A'
GOSUNCN TECH.GROUP 'A',CN:GGO,7/28/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Gosuncn Technology Group 'A'
GREATOO INTEL.EQU.'A',CN:GRT,8/16/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Greatoo Intelligent Equipment 'A'
GREATWALL INFO.IND.'A',CN:HUC,7/4/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Greatwall Information Industry 'A'
GUANGDONG ADVR.'A',CN:GAG,5/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Advertising 'A'
GUANGDONG BAOLIHUA NEW EN.STK.'A',CN:GBA,1/28/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Baolihua New Energy Stock 'A'
GUANGDONG EAST POWER 'A',CN:DEP,1/27/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong East Power 'A'
GUANGDONG HIGHSUN GP.'A',CN:MYY,10/28/1998,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Highsun Group 'A'
GUANGDONG KAIPING 'A',CN:GKC,6/2/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Kaiping 'A'
GUANGDONG QTONE ED.'A',CN:ABU,1/21/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Qtone Education 'A'
GUANGDONG SHENGLU TELECM.TECH 'A',CN:GTM,7/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangdong Shenglu Telecommunication Technology 'A'
GUANGZHOU PER.RVR.PIANO GP.'A',CN:QSN,5/30/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guangzhou Pearl River Piano Group 'A'
GUIZHOU XINBANG PHARM. 'A',CN:XPH,4/16/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guizhou Xinbang Pharmaceutical 'A'
GUOXING RONGDA RLST.'A',CN:SMA,6/26/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Guoxing Rongda Real Estate 'A'
HAINAN HAIYAO 'A',CN:HHI,5/25/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hainan Haiyao 'A'
HAND ENTERPRISE SLTN.'A',CN:HSN,2/1/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hand Enterprise Solutions 'A'
HANGZHOU CENTURY 'A',CN:HAZ,4/30/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hangzhou Century 'A'
HANGZHOU GT.STAR INDL. 'A',CN:HGS,7/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hangzhou Great Star Industrial 'A'
HANGZHOU TIGERMED CNSL. 'A',CN:TRM,8/17/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hangzhou Tigermed Consulting 'A'
HANGZHOU ZHONGHENG ELEC. 'A',CN:HHZ,3/5/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hangzhou Zhongheng Electric 'A'
HAPPIGO HM.SHOP.'A',CN:HPS,1/21/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Happigo Home Shopping 'A'
HARBIN BOSHI ATMTN.'A',CN:BSH,9/11/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Harbin Boshi Automation 'A'
HEBEI HUIJIN ERML.'A',CN:HJU,1/23/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hebei Huijin Erml 'A'
HEFEI MEIYA OT.TECH.'A',CN:VDF,7/31/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hefei Meiya Optoelectronic Technology 'A'
HEMP INDUSTRIAL INV.'A',CN:NYT,9/3/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hemp Industrial Investment 'A'
HENAN BILLIONS CHEMS.'A',CN:BLN,7/15/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Billions Chemicals 'A'
HENAN SENYUAN ELEC.'A',CN:DGJ,2/10/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Henan Senyuan Electric 'A'
HENGBAO 'A',CN:JHE,1/10/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hengbao 'A'
HENGYI PETROCHEMICAL 'A',CN:BEM,3/28/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hengyi Petrochemical 'A'
HOLITECH TECHNOLOGY 'A',CN:LCA,2/20/2008,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Holitech Technology 'A'
HONGDA XINGYE 'A',CN:JQH,6/25/2004,11Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hongda Xingye 'A'
HUAGONG TECH. 'A',CN:HUG,6/8/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huagong Technology 'A'
HUAWEI TECHNOLOGY 'A',CN:HWT,11/17/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huawei Technology 'A'
HUBEI XINYANGFENG FTLZ. 'A',CN:CGA,4/8/1999,17Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hubei Xinyangfeng Fertilizer 'A'
HUNAN JIANGNAN RED ARROW 'A',CN:CDA,10/8/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hunan Jiangnan Red Arrow 'A'
HUOLINHE OPENCUT COAL IND. 'A',CN:HOC,4/18/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Huolinhe Opencut Coal Industry 'A'
HYBIO PHARMACEUTICAL 'A',CN:HYB,4/7/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hybio Pharmaceutical 'A'
HYTERA COMMS.'A',CN:HYT,5/27/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Hytera Communications 'A'
JIANGLING MOTORS 'A',CN:JAU,12/1/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangling Motors 'A'
JIANGSU AKCOME SLR.SCTC. 'A',CN:AKC,8/15/2011,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Akcome Solar Science and Technology 'A'
JIANGSU HOPERUN SFTW.'A',CN:JHS,7/18/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Hoperun Software 'A'
JIANGSU HUIFENG AGROCHEMICAL 'A',CN:AGO,11/9/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Huifeng Agrochemical 'A'
JIANGSU LEIKE DFS.TECH. 'A',CN:CFF,5/28/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Leike DFS Technology 'A'
JIANGSU XINMIN TEXTILE SCTC.'A',CN:JIX,4/18/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Xinmin Textile Science and Technology 'A'
JIANGSU YABAITE TECH.'A',CN:JIZ,12/18/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Yabaite Technology 'A'
JIANGSU YUYUE MDEQT.& SUPP.'A',CN:JYU,4/18/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangsu Yuyue Medical Equipment and Supply 'A'
JIANGXI BOYA BIOPHM.'A',CN:BYA,3/8/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Boya Biopharmaceutical 'A'
JIANGXI SPC.ELEC.MTR.'A',CN:JSE,10/12/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Special Electric Motor 'A'
JIANGXI ZHENGBANG TECH. 'A',CN:JZH,8/17/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangxi Zhengbang Technology 'A'
JIANGYIN ZHONGNAN HVY. INDS.'A',CN:ZHV,7/13/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jiangyin Zhongnan Heavy Industries 'A'
JINKE PROPERTY GROUP 'A',CN:CHS,11/28/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinke Property Group 'A'
JINLONG MCH.& ELT.'A',CN:JME,12/25/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jinlong Machinery and Electronic 'A'
JN.(DGA.)PRECN.COMPNS. 'A',CN:JDX,5/20/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Janus (Dongguan) Precision Components 'A'
JOINTO ENERGY INV. 'A',CN:SHB,6/6/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Jointo Energy Investment 'A'
JULONG EQUIPMENT 'A',CN:LJF,4/15/2011,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Julong Equipment 'A'
KUNMING SINOBRIGHT (GROUP) 'A',CN:KUN,2/2/1994,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Kunming Sinobright (Group) 'A'
LANDER SPORTS DEV.'A',CN:SFC,5/9/1994,21Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lander Sports Development 'A'
LEYARD OPTOELECTRONIC 'A',CN:LYD,3/15/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Leyard Optoelectronic 'A'
LIANHE CHEMICAL TECH.'A',CN:LCT,6/19/2008,7Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Lianhe Chemical Technology 'A'
LONGMASTER INFO.& TECH. 'A',CN:LIT,2/16/2012,4Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Longmaster Information and Technology 'A'
MACROLINK REAL EST.'A',CN:MUD,10/29/1996,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Macrolink Real Estate 'A'
MEISHENG CULTR.& CRTV. 'A',CN:CAD,9/11/2012,3Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Meisheng Cultr and Creative 'A'
MLS 'A',CN:MLS,2/17/2015,1Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Mills 'A'
MYS GROUP 'A',CN:MYS,11/3/2009,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,MYS Group 'A'
NANFANG PUMP IND.'A',CN:NNF,12/9/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanfang Pump Industry 'A'
NANJING HUADONG ELTN. INFO.&TECH. 'A',CN:HUW,5/20/1997,18Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nanjing Huadong Electronics Information and Technology 'A'
NINGBO SNGN.AUTO PARTS 'A',CN:NIQ,8/6/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Ningbo Shuanglin Auto Participations 'A'
NORTH HUAJIN CHMID.'A',CN:LHT,1/30/1997,19Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,North Huajin Chemical Industries 'A'
NSFOCUS ITECH.'A',CN:NSF,1/29/2014,2Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Nsfocus Information Technology 'A'
ORIENTAL ENERGY 'A',CN:ZOE,3/7/2008,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Oriental Energy 'A'
ORIENTAL TIMES MEDIA 'A',CN:GME,10/12/2007,8Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Oriental Times Media 'A'
PALM_ECO-TOWN_DEV.'A',CN:GPL,6/10/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Palm_eco-Town_dev 'A'
QINGDAO HANHE CABLE 'A',CN:QHC,11/9/2010,5Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Qingdao Hanhe Cable 'A'
RONGAN PROPERTY 'A',CN:NZM,8/6/1993,22Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Rongan Property 'A'
RONGXIN POWER ELECTRONIC 'A',CN:ROX,3/28/2007,9Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Rongxin Power Electronic 'A'
ROYAL GROUP 'A',CN:GRD,1/6/2010,6Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Royal Group 'A'
SCIENCE CTY.DEV.PUB.'A',CN:CWE,6/8/2000,15Y,Equities,Shenzhen,China,Chinese Yuan Renminbi,Equity,Science City Development Public 'A'
