Name,Symbol,Start Date,Hist.,Category,Exchange,Market,Currency,Type,Full Name
SUZHOU NEW DISTRICT HI- TECH INDL.'A',CN:SUO,8/15/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Suzhou New District Hi-Tech Industrial 'A'
TAIYUAN HVY.IND.'A',CN:THI,9/4/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Taiyuan Heavy Industry 'A'
TDG HOLDING 'A',CN:ZTE,1/18/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,TDG Holding 'A'
TELLHOW SCI-TECH 'A',CN:TSI,7/3/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tellhow SCI-Technology 'A'
TIANJIN CAP.ENV.PROTC. GP.'A',CN:TBC,6/30/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Capital Environmental Protection Group 'A'
TIANJIN REALITY DEV. 'A',CN:TRD,9/10/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Reality Development 'A'
TIANJIN SONGJIANG 'A',CN:FTL,1/27/2000,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Songjiang 'A'
TIANJIN ZHONGXIN PHARM. 'A',CN:TZP,6/6/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tianjin Zhongxin Pharmaceutical 'A'
TIBET RHDPHAR.HLDG. 'A',CN:XRP,7/21/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tibet Rhodiola Pharmaceutical Holding 'A'
TIBET TIANLU 'A',CN:TTC,1/16/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tibet Tianlu 'A'
TIBET URBAN DEV.& INV. 'A',CN:TBT,11/8/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tibet Urban Development and Investment 'A'
TIME PUBLISHING AND MDA. 'A',CN:UST,9/5/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Time Publishing and Media 'A'
TONGHUA GRAPE WINE 'A',CN:TGW,1/15/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tonghua Grape Wine 'A'
TONGKUN GROUP 'A',CN:TKN,5/18/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tongkun Group 'A'
TONGLING JINGDA SPC. MAGNET WIRE 'A',CN:TJS,9/11/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Tongling Jingda Special Magnet Wire 'A'
TOP ENERGY 'A',CN:TOP,12/5/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Top Energy 'A'
TOPCHOICE MEDICAL INV. 'A',CN:ZTI,10/30/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Topchoice Medical Investment 'A'
TOPSCORE FASH.SHO.,CN:TFS,2/18/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Topscore Fashion Shoes
V V FOOD & BEV. 'A',CN:ZWW,6/30/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,V V Food and Beverage 'A'
WELL LEAD MEDICAL 'A',CN:WLM,3/2/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Well Lead Medical 'A'
WENFENG GT.WLD.CHN.DEV. 'A',CN:WGW,6/3/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wenfeng Great World Chain Development 'A'
WINOWNER GP. 'A',CN:WCG,10/18/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Winowner Group 'A'
WOLONG RLST.GP.'A',CN:MUC,4/15/1999,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wolong Real Estate Group 'A'
WUHAN ET.LK.HI.TECH.GP. 'A',CN:WEL,2/12/1998,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan East Lake High Technology Group 'A'
WUHAN SANZHEN IND.HLDG. 'A',CN:WSI,4/27/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuhan Sanzhen Industry Holding 'A'
WUXI TAIJI IND. 'A',CN:WUX,7/28/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Wuxi Taiji Industry 'A'
XIAMEN FARATRONIC 'A',CN:XFC,12/10/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen Faratronic 'A'
XIAMEN INTL.ARPT.'A',CN:XMN,5/31/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen International Airport 'A'
XIAMEN KING LNG.MTR.GP. 'A',CN:XMC,11/8/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen King Long Motor Group 'A'
XIAMEN XGMA MCH.'A',CN:XEM,1/28/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiamen Xgma Machinery 'A'
XIAN SHAANGU POWER 'A',CN:XSP,4/28/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xian Shaangu Power 'A'
XIANGTAN ELEC.MNFG. 'A',CN:XEL,7/18/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xiangtan Electric Manufacturing 'A'
XILINMEN FURNITURE 'A',CN:AZQ,7/17/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xilinmen Furniture 'A'
XINGGUANG AGRI.MCH.'A',CN:HLY,4/27/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xingguang Agricultural Machinery 'A'
XINJIANG GUANNONG FRUIT & ANTLER (GP.) 'A',CN:XGF,6/9/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Guannong Fruit and Antler (Group) 'A'
XINJIANG QINGSONG BLDG. MATS.& CHM.'A',CN:XQC,7/24/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Qingsong Building Materials and Chemical 'A'
XINJIANG TIANFU EN.'A',CN:XTT,2/28/2002,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Tianfu Energy 'A'
XINJIANG URB.CON.(GP.) 'A',CN:XUC,12/3/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Urban Construction (Group) 'A'
XINJIANG XUEFENG SCI-TECH GP.'A',CN:XXT,5/15/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Xuefeng SCI-Technology Group 'A'
XINJIANG YILITE IND. 'A',CN:XYI,9/16/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinjiang Yilite Industry 'A'
XINYU IRON & STEEL 'A',CN:XME,12/25/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Xinyu Iron and Steel 'A'
YABAO PHARM.GROUP 'A',CN:YAP,9/26/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yabao Pharmaceutical Group 'A'
YANGMEI CHEMICAL 'A',CN:DEC,11/19/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yangmei Chemical 'A'
YIFENG PHMCY.CHN.'A',CN:PHC,2/17/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yifeng Pharmacy Chain 'A'
YINCHUAN XINHUA COML. (GP.) 'A',CN:YNH,1/8/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yinchuan Xinhua Commercial (Group) 'A'
YIWU HUADING NYLON 'A',CN:YHN,5/9/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yiwu Huading Nylon 'A'
YUEYANG FOR.& PAPR.'A',CN:YUE,5/25/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yueyang Forest and Paper 'A'
YUNNAN COAL & ENERGY 'A',CN:YNM,1/23/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Yunnan Coal and Energy 'A'
ZHANGJIAGANG FREETRADE SCTC.'A',CN:YNP,3/6/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhangjiagang Freetrade Science and Technology 'A'
ZHEJIANG AOKANG SHOES 'A',CN:AOK,4/26/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Aokang Shoes 'A'
ZHEJIANG CHINA LT.& TEX. IND. 'A',CN:ZCT,2/28/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang China Light and Textile Industry 'A'
ZHEJIANG DINGLI MCH.'A',CN:ZDM,3/25/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Dingli Machinery 'A'
ZHEJIANG FEIDA ENV.SCI. 'A',CN:ZFE,7/22/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Feida Environmental Science 'A'
ZHEJIANG GUANGSHA 'A',CN:ZGB,4/15/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Guangsha 'A'
ZHEJIANG GUYUE 'A',CN:ZHG,5/16/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Guyue 'A'
ZHEJIANG HAIYUE 'A',CN:ZAI,2/18/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Haiyue 'A'
ZHEJIANG HANGMIN STK.'A',CN:HAG,8/9/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Hangmin Stock 'A'
ZHEJIANG HANGXIAO STL. STRUC. 'A',CN:ZSS,11/10/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Hangxiao Steel Structure 'A'
ZHEJIANG HUATIE CON.STY. TECH.'A',CN:CZS,5/29/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Huatie Construction Safety Technology 'A'
ZHEJIANG HUAYOU COB.'A',CN:ZCO,1/29/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Huayou COB 'A'
ZHEJIANG JASAN HGP.'A',CN:ZJA,1/27/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Jasan HGP 'A'
ZHEJIANG RED DRAGONFLY FTWR.'A',CN:ZRD,6/29/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Red Dragonfly Footwear 'A'
ZHEJIANG SHAPUAISI PHARMACEUTICAL 'A',CN:SUI,7/2/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Shapuaisi Pharmaceutical 'A'
ZHEJIANG SHENGHUA BIOK BGY.'A',CN:ZBC,11/16/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Shenghua Biok Biology 'A'
ZHEJIANG SHENGYANG S&T.,CN:ZGY,4/23/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Shengyang S&T
ZHEJIANG WANSHENG 'A',CN:ZHW,10/10/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Wansheng 'A'
ZHEJIANG YANKON GROUP 'A',CN:ZSG,7/20/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhejiang Yankon Group 'A'
ZHENGZHOU COAL MNG.MCH. GP.'A',CN:ZCM,8/3/2010,5Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhengzhou Coal Mining Machinery Group 'A'
ZHONGLU 'A',CN:SFB,1/28/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhonglu 'A'
ZHONGMIN ENERGY 'A',CN:FNC,6/2/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhongmin Energy 'A'
ZHONGZHU HOLDING 'A',CN:HBQ,5/18/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhongzhu Holding 'A'
ZHUZHOU KIBING GROUP 'A',CN:ZKG,8/12/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhuzhou Kibing Group 'A'
ZHUZHOU SMELTER GROUP 'A',CN:HZT,8/30/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhuzhou Smelter Group 'A'
ZHUZHOU TIMES NEW MATS. TECH.'A',CN:ZTN,12/19/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Zhuzhou Times New Materials Technology 'A'
AEOLUS TYRE 'A',CN:AEO,10/21/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aeolus Tyre 'A'
AISINO 'A',CN:ARI,7/11/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aisino 'A'
ANHUI GLDN.SEED WINERY 'A',CN:AGC,8/12/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Golden Seed Winery 'A'
ANHUI GROTONG HI-TECH PIPES INDUSTRY 'A',CN:AGH,2/19/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Grotong Hi-Tech Pipes Industry 'A'
ANHUI JIUHUASHAN TRDVT. 'A',CN:JTD,3/26/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Jiuhuashan Tourism Development 'A'
ANHUI LEIMINGKEHUA 'A',CN:ANI,4/28/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Leimingkehua 'A'
ANHUI LIUGUO CHM. 'A',CN:ALC,3/5/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Liuguo Chemical 'A'
ANHUI QUANCHAI ENGINE 'A',CN:AQE,12/3/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Quanchai Engine 'A'
ANHUI TONGFENG ELEC. 'A',CN:ATE,6/9/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Tongfeng Electric 'A'
ANHUI WATER RESOURCES 'A',CN:ANW,4/15/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Water Resources 'A'
ANHUI XINGMA AUTMB. 'A',CN:AXA,4/1/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Xingma Automobile 'A'
ANHUI XINLI FINANCE 'A',CN:ACC,12/8/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anhui Xinli Finance 'A'
ANJI FOODSTUFF 'A',CN:AFO,12/9/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anji Foodstuff 'A'
ANYUAN COAL IND.GP.'A',CN:ANY,7/2/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Anyuan Coal Industry Group 'A'
ARTS GROUP 'A',CN:SDR,12/31/2014,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Arts Group 'A'
ATLANTIC CHIN.WLDG.CNUS. 'A',CN:SAW,2/27/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Atlantic China Welding Consumables 'A'
AUCMA 'A',CN:QAC,12/29/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Aucma 'A'
BAIDA GROUP 'A',CN:KGA,8/9/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baida Group 'A'
BAODING TIANWEI BAOBIAN ELEC.'A',CN:BTE,2/28/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baoding Tianwei Baobian Electric 'A'
BAOTOU TOMORROW TECH.'A',CN:HUE,7/4/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Baotou Tomorrow Technology 'A'
BEIH-PROPERTY 'A',CN:GHU,1/30/1997,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beih-Property 'A'
BEIJING AIRPORT HIGH-TEC PARK CO. 'A',CN:BPT,3/18/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Airport High-Tec Park Company 'A'
BEIJING ARITIME INTEL. TL. 'A',CN:BAI,9/19/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Aritime Intelligent Tool 'A'
BEIJING CAPITAL TOURISM 'A',CN:BCT,6/1/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Capital Tourism 'A'
BEIJING CUIWEI TOWER 'A',CN:CUI,5/3/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Cuiwei Tower 'A'
BEIJING DALONG WEIYE RLST.DEV.'A',CN:IMN,5/26/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Dalong Weiye Real Estate Development 'A'
BEIJING ENERGY MEDIA,8722AH,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Energy Media
BEIJING HANJIAN HESHAN,CN:BHH,6/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Hanjian Heshan
BEIJING HISIGN TECH.,CN:XEX,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Hisign Technology
BEIJING HUALIAN HYPERMARKET 'A',CN:BHC,11/29/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Hualian Hypermarket 'A'
BEIJING JIC.MCH.ELEC.'A',CN:BPM,5/6/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Jingcheng Machinery Electric 'A'
BEIJING QIANJING LND.'A',CN:QJL,12/31/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Qianjing LND 'A'
BEIJING URB.RUR.TRD.CTR. 'A',CN:BUR,5/20/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Urban Rural Trade Centre 'A'
BEIJING XINWEI TELECOM TECH.GP.'A',CN:BJZ,8/7/2003,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Beijing Xinwei Telecom Technology Group 'A'
BGRIMM MAGNETIC MATS.& TECH.'A',CN:BGM,5/12/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Bgrimm Magnetic Materials and Technology 'A'
BOHAI FERRY 'A',CN:TYR,9/6/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Bohai Ferry 'A'
BUT'ONE INFORMATION 'A',CN:BTO,3/29/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,BUT 'One Information 'A'
CHANG CHUN EURASIA GP. 'A',CN:CAT,12/6/1993,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chang Chun Eurasia Group 'A'
CHANGCHUN GAS 'A',CN:CCG,12/11/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changchun Gas 'A'
CHANGCHUN YIDONG CLUTCH 'A',CN:CYC,5/20/1998,17Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changchun Yidong Clutch 'A'
CHANGCHUNJINGKAI (GROUP) 'A',CN:CEC,9/9/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changchunjingkai (Group) 'A'
CHANGLIN 'A',CN:CGN,7/1/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changlin 'A'
CHANGZHOU TENGLONG AUTO ACCS.'A',CN:CTA,3/20/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changzhou Tenglong Auto Accessories 'A'
CHENGDU XUGUANG ELTN.'A',CN:CXE,11/20/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chengdu Xuguang Electronics 'A'
CHGC.DEPT.JITUAN SOE.'A',CN:CDS,4/25/1994,21Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Changchun Department Jituan Store 'A'
CHINA JIALING INDL.'A',CN:CJI,10/13/1995,20Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China Jialing Industrial 'A'
CHINA NATIONAL MEDICINES 'A',CN:CHM,11/27/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China National Medicines 'A'
CHINA UNITED TRAVEL 'A',CN:UTC,9/22/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,China United Travel 'A'
CHONGQING WANLI NEW EN. 'A',CN:CWS,3/24/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chongqing Wanli New Energy 'A'
CHONGQING ZAISHENG TECH. 'A',CN:CZT,1/22/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Chongqing Zaisheng Technology 'A'
DAHU AQUACULTURE 'A',CN:HDO,6/12/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dahu Aquaculture 'A'
DALIAN DAYANG TRANDS 'A',CN:DAD,6/8/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Dayang Trands 'A'
DALIAN ENERGAS GAS-SYSTEM 'A',CN:DAE,4/24/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Energas Gas-System 'A'
DALIAN SUN AISA TSM.HDG. 'A',CN:DSO,7/11/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Sun Aisa Tourism Holdings 'A'
DALIAN THERMAL POWER 'A',CN:DLN,7/16/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dalian Thermal Power 'A'
DANHUA CHEMICAL TECH.'A',CN:SER,3/11/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Danhua Chemical Technology 'A'
DATANG HUAYIN ELEC.PWR. 'A',CN:HUH,9/5/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Datang Huayin Electric Power 'A'
DATONG COAL INDUSTRY 'A',CN:DCI,6/23/2006,9Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Datong Coal Industry 'A'
DONG FENG AUTOMOBILE 'A',CN:DFA,7/27/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Dong Feng Automobile 'A'
EPOXY BASE ELECTRONIC MATERIAL 'A',CN:EBE,5/18/2012,3Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Epoxy Base Electronic Material 'A'
FUJIAN CEMENT 'A',CN:FCC,1/3/1994,22Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Cement 'A'
FUJIAN FURI ELTN. 'A',CN:FFE,5/14/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Furi Electronics 'A'
FUJIAN FYNEX TEX.SCTC. 'A',CN:FFT,4/21/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Fynex Textile Science and Technology 'A'
FUJIAN LONGXI BRG.(GP.) 'A',CN:FLB,8/5/2002,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Longxi Bearing (Group) 'A'
FUJIAN START GROUP 'A',CN:FJS,8/8/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Start Group 'A'
FUJIAN YANJING HUIQUAN BREWERY 'A',CN:HBF,2/26/2003,13Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Fujian Yanjing Huiquan Brewery 'A'
FUREN PHARM.GP.IND.'A',CN:MIN,12/18/1996,19Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Furen Pharmaceutical Group Industry 'A'
GANSU DUNHUANG SEEDS 'A',CN:GDS,1/15/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Gansu Dunhuang Seeds 'A'
GANSU MOGAO INDL.DEV. 'A',CN:GMI,3/24/2004,12Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Gansu Mogao Industrial Development 'A'
GANSU RONGHUA IND.GROUP 'A',CN:GAR,6/26/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Gansu Ronghua Industry Group 'A'
GINWA ENTER.(GROUP) 'A',CN:GEG,6/12/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Ginwa Enterprise (Group) 'A'
GITI TIRE 'A',CN:HUT,5/7/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Giti Tire 'A'
GUANG DONG SITONG GP.'A',CN:DSG,7/1/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guang Dong Sitong Group 'A'
GUANGDONG BOXIN INVESTG. &.HDG.'A',CN:CHC,6/6/1997,18Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Boxin Investing and Holdings 'A'
GUANGDONG MINGZHU GP.'A',CN:GMB,1/18/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Mingzhu Group 'A'
GUANGDONG SONGFA CMC.'A',CN:SOC,3/19/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Songfa Ceramics 'A'
GUANGDONG TOPSTAR TECH.,8722AW,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangdong Topstar Technology
GUANGHE LND.CUL.COMM. SHANXI 'A',CN:TTG,6/15/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guanghe LND Culture Communication Shanxi 'A'
GUANGXI FENGLIN WOIY.GP. 'A',CN:GFW,9/29/2011,4Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangxi Fenglin Woiy Group 'A'
GUANGXI FUTURE TECH.'A',CN:GXP,8/8/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangxi Future Technology 'A'
GUANGXI WUZHOU COMM.'A',CN:GWC,12/21/2000,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangxi Wuzhou Communication 'A'
GUANGZHOU BAIYUN ELEC. EQU.'A',CN:GQE,3/31/2016,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Baiyun Electric Equipment 'A'
GUANGZHOU HOLIKE CRTV. HM.'A',CN:HCF,2/17/2015,1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guangzhou Holike Creative Home 'A'
GUIYANG XINTIAN PHARM.,8722AR,11/11/2015,<1Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guiyang Xintian Pharmaceutical
GUIZHOU GUIHANG AUTV. COMPONENTS 'A',CN:GAC,12/27/2001,14Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guizhou Guihang Automotive Components 'A'
GUIZHOU REDSTAR DEV. 'A',CN:GRS,3/20/2001,15Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guizhou Redstar Development 'A'
GUIZHOU WIRE ROPE 'A',CN:GWR,5/14/2004,11Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guizhou Wire Rope 'A'
GUODIAN NANJING 'A',CN:GJA,11/18/1999,16Y,Equities,Shanghai,China,Chinese Yuan Renminbi,Equity,Guodian Nanjing 'A'
