,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
912,CH,51219T,SHG,051,CH,@:@5ZD,OILIN,097,Integrated Oil & Gas,TOTMKCA,OILGSCH,OILGPCH,CHSASHR,OILINCH,CNE1000007Q1,P,CH601857,CN:PCL,PETROCHINA 'A',B28SLD9,51219T,EQ
913,CH,51354Q,SHG,051,CH,@:@8FZ,MARIN,099,Marine Transportation,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,MARINCH,CNE1000008F2,P,CH601866,CN:DSD,CHINA SHIP.CTNR.LIN.'A',B29PXW2,51354Q,EQ
914,CH,41395H,SHG,051,CH,@:@ZOQ,MARIN,099,Marine Transportation,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,MARINCH,CNE000001PQ8,P,CH601872,CN:CME,CHINA MRCH.EN.SHIP. 'A',B1H6P80,41395H,EQ
915,CH,68622E,SHG,051,CH,@:@90Y,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100000KD8,P,CH601877,CN:ZCE,ZHEJIANG CHINT ELECTRICS 'A',B5V7S33,68622E,EQ
916,CH,72512E,SHG,051,CH,@:@ONZ,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE100000X77,P,CH601880,CN:PDA,DALIAN PORT (PDA) 'A',B68JHQ5,72512E,EQ
917,CH,774641,SHG,051,CH,@:@YPD,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE100001682,P,CH601886,CN:WLL,JANGHO GROUP 'A',B6W23H3,774641,EQ
918,CH,67991J,SHG,051,CH,@:@6XX,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE100000G29,P,CH601888,CN:CTS,CHINA INTL.TRVL.SER.'A',B42G7J1,67991J,EQ
919,CH,72955J,SHG,051,CH,@:@PDQ,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE100000Y76,P,CH601890,CN:ASI,ASIAN STAR ANCHOR CHAIN 'A',B54L8N2,72955J,EQ
920,CH,51554U,SHG,051,CH,@:@5KG,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,COALMCH,CNE100000957,P,CH601898,CN:COA,CHINA COAL ENERGY 'A',B2NWDF2,51554U,EQ
921,CH,51934M,SHG,051,CH,@:@0HV,GOLDS,119,Gold Mining,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,GOLDSCH,CNE100000B24,P,CH601899,CN:ZMG,ZIJIN MINING GROUP 'A',B2QZ4S8,51934M,EQ
922,CH,8909J5,SHG,051,CH,NA,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHSASHR,NA,CNE1000025H2,P,CH601900,CN:PAM,SOUTHERN PAM.,BYNDV44,8909J5,EQ
923,CH,77443Q,SHG,051,CH,@:@XOI,INVSV,111,Investment Services,TOTMKCA,FINSVCH,FNSVSCH,CHSASHR,INVSVCH,CNE1000015Y8,P,CH601901,CN:FOU,FOUNDER SECURITIES 'A',B3Y2110,77443Q,EQ
924,CH,77542V,SHG,051,CH,@:@85I,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001757,P,CH601908,CN:BQA,BEIJING JINGYUNTONG TECH.'A',B6R0L78,77542V,EQ
925,CH,51355V,SHG,051,CH,@:@8IH,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,COALMCH,CNE1000008D7,P,CH601918,CN:RGY,SDIC XINJI ENERGY 'A',B29NK69,51355V,EQ
926,CH,50655P,SHG,051,CH,@:@U82,MARIN,099,Marine Transportation,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,MARINCH,CNE100000601,P,CH601919,CN:CSO,CHINA COSCO HDG.'A',B1YQ5Q1,50655P,EQ
927,CH,77937X,SHG,051,CH,@:@BAAC,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHSASHR,NA,CNE1000019Q6,P,CH601928,CN:JPQ,JIANGSU PHOENIX PAM.'A',B59GJM8,77937X,EQ
928,CH,86781C,SHG,051,CH,@:@FBAC,BRDEN,115,Broadcast & Entertain,TOTMKCA,NA,NA,CHSASHR,NA,CNE100001BY1,P,CH601929,CN:JMD,JISHI MEDIA 'A',B668KK9,86781C,EQ
929,CH,72884V,SHG,051,CH,@:@OZP,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE100000XX9,P,CH601933,CN:YSU,YONGHUI SUPERSTORES 'A',B3V4ND5,72884V,EQ
930,CH,51063R,SHG,051,CH,@:@42B,BANKS,102,Banks,TOTMKCA,BANKSCH,BANKSCH,CHSASHR,BANKSCH,CNE100000742,P,CH601939,CN:CON,CHINA CON.BANK 'A',B24G126,51063R,EQ
931,CH,51842K,SHG,051,CH,@:@Y42,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,NOFMSCH,CNE1000009Y1,P,CH601958,CN:JMC,JINDUICHENG MOLYBDENUM 'A',B2QQVG8,51842K,EQ
932,CH,87141F,SHG,051,CH,@:@AAKX,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE100001FM7,P,CH601965,CN:SWQ,CHINA AUTOMOTIVE ENGINEERING RESEARCH 'A',B7Y7607,87141F,EQ
933,CH,95315J,SHG,051,CH,@:@00NR,CONPK,070,Containers & Package,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,CONPKCH,CNE1000022Q0,P,CH601968,CN:BAP,SHANGHAI BAOSTEEL PACK. 'A',BYL7740,95315J,EQ
934,CH,91814X,SHG,051,CH,@:@6019,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE100001VS1,P,CH601969,CN:MNB,HAINAN MINING 'A',BSNHK70,91814X,EQ
935,CH,95315E,SHG,051,CH,@:@00O5,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE1000022N7,P,CH601985,CN:NNR,CHINA NAT.NRR.'A',BYL7784,95315E,EQ
936,CH,36146P,SHG,051,CH,@:@HV0,BANKS,102,Banks,TOTMKCA,BANKSCH,BANKSCH,CHSASHR,BANKSCH,CNE000001N05,P,CH601988,CN:BCL,BANK OF CHINA 'A',B180B49,36146P,EQ
937,CH,68418M,SHG,051,CH,@:@84S,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHSASHR,COMMVCH,CNE100000J75,P,CH601989,CN:QBD,CHINA SHIPBUILDING IND. 'A',B4X9DB3,68418M,EQ
938,CH,41520Q,SHG,051,CH,@:@LZE,CNVEL,169,Con. Electricity,TOTMKCA,UTILSCH,ELECTCH,CHSASHR,CNVELCH,CNE000001Q02,P,CH601991,CN:DAT,DATANG INTL.PWR.GNRTN. 'A',B1JPCH3,41520Q,EQ
939,CH,74560H,SHG,051,CH,@:@UD,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE1000010M4,P,CH601992,CN:BBM,BBMG 'A' SUSP - 06/04/16,B3NBFQ1,74560H,EQ
940,CH,77619C,SHG,051,CH,@:@7P0,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,BMATSCH,CNE1000018T2,P,CH601996,CN:GFW,GUANGXI FENGLIN WOIY.GP. 'A',B6SDXS1,77619C,EQ
941,CH,50385C,SHG,051,CH,@:@W40,BANKS,102,Banks,TOTMKCA,BANKSCH,BANKSCH,CHSASHR,BANKSCH,CNE1000000R4,P,CH601998,CN:CNB,CHINA CITIC BANK 'A',B1VXHG9,50385C,EQ
942,CH,51427M,SHG,051,CH,@:@8XM,PUBLS,084,Publishing,TOTMKCA,NA,NA,CHSASHR,NA,CNE1000008J4,P,CH601999,CN:LPM,NORTHERN UTD.PBL.& MDA. (GP.) 'A',B29VYB6,51427M,EQ
943,CH,87025J,SHG,051,CH,@:@AAIS,INTNT,151,Internet,TOTMKCA,TECNOCH,SFTCSCH,CHSASHR,NA,CNE100001FP0,P,CH603000,CH:PCN,PEOPLE CN 'A',B7GX3Z7,87025J,EQ
944,CH,87034Q,SHG,051,CH,@:@AAIT,FOOTW,153,Footwear,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,NA,CNE100001M12,P,CH603001,CN:AOK,ZHEJIANG AOKANG SHOES 'A',B7JY3R9,87034Q,EQ
945,CH,87070M,SHG,051,CH,@:@EBEM,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE100001FS4,P,CH603002,CN:EBE,EPOXY BASE ELECTRONIC MATERIAL 'A',B87B186,87070M,EQ
946,CH,87386D,SHG,051,CH,@:@AAQD,OILIN,097,Integrated Oil & Gas,TOTMKCA,OILGSCH,OILGPCH,CHSASHR,OILINCH,CNE100001MH3,P,CH603003,CN:SLX,SHANGHAI LONYER FS.'A',B87XZ02,87386D,EQ
947,CH,8704RA,SHG,051,CH,@:@CWLC,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100001SM0,P,CH603005,CN:CWL,CHINA WAFER LEVEL CSP 'A',BJ0FZD5,8704RA,EQ
948,CH,8911R4,SHG,051,CH,@:@0064,INSUP,032,Industrial Suppliers,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE100001TF2,P,CH603006,CN:LMM,SHANGHAI LIANMING MACHINERY 'A',BN8PX42,8911R4,EQ
949,CH,87274M,SHG,051,CH,@:@XFCL,FURNS,060,Furnishings,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE100001JQ0,P,CH603008,CN:AZQ,XILINMEN FURNITURE 'A',B72YZH0,87274M,EQ
950,CH,8911R5,SHG,051,CH,@:@6030,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE100001TD7,P,CH603009,CN:BTH,SHANGHAI BEITE TECH.'A',BN8PX53,8911R5,EQ
951,CH,91093Q,SHG,051,CH,@:@00A2,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE100001W28,P,CH603010,CN:ZHW,ZHEJIANG WANSHENG 'A',BQYZ0W4,91093Q,EQ
952,CH,9146MP,SHG,051,CH,NA,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001VT9,P,CH603011,CN:QRT,HEFEI METALFORMING MACH. TOOL 'A',BRKB8F2,9146MP,EQ
953,CH,9365VE,SHG,051,CH,NA,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,COALMCH,CNE100002292,P,CH603012,CN:CLG,SHANGHAI CHUANGLI GP.'A',BW9RTX1,9365VE,EQ
954,CH,9307JY,SHG,051,CH,@:@00HD,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001TZ0,P,CH603015,CN:HXT,NINGBO TECHMATION 'A',BVV6QJ4,9307JY,EQ
955,CH,9232NW,SHG,051,CH,@:@00E6,BUSUP,086,Business Support Svs.,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE100001VJ0,P,CH603017,CN:SDR,ARTS GROUP 'A',BTG8055,9232NW,EQ
956,CH,91093P,SHG,051,CH,@:@00J9,BUSUP,086,Business Support Svs.,TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE100001W51,P,CH603018,CN:ZHB,JIANGSU PROV.COMMS.PLAN. &.DSGN.INST.'A',BQYZ0V3,91093P,EQ
957,CH,9146MQ,SHG,051,CH,@:@00GZ,COMPH,034,Computer Hardware,TOTMKCA,TECNOCH,TECHDCH,CHSASHR,COMPHCH,CNE100001TW7,P,CH603019,CN:QTY,DAWNING INFO.IND.'A',BRKB8G3,9146MQ,EQ
958,CH,9365VF,SHG,051,CH,@:@00IQ,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE1000025D1,P,CH603020,CN:AFG,APPLE FLFR.GP.'A',BW9LDM0,9365VF,EQ
959,CH,94379P,SHG,051,CH,@:@00LQ,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE1000025F6,P,CH603021,CN:HUP,SHANDONG HUAPENG GLSS. 'A',BWTS1R2,94379P,EQ
960,CH,94630E,SHG,051,CH,NA,CONPK,070,Containers & Package,TOTMKCA,INDGSCH,GNINDCH,CHSASHR,CONPKCH,CNE1000025T7,P,CH603022,CN:XLP,SHANGHAI XINTONGLIAN PACK.'A',BX3G6L8,94630E,EQ
961,CH,9523C6,SHG,051,CH,@:@00O2,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE1000022Y4,P,CH603023,CN:HVE,HARBIN VITI ELT.'A',BXN6232,9523C6,EQ
962,CH,94379Q,SHG,051,CH,@:@00K9,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,NA,CNE1000023H7,P,CH603025,CN:BJD,BEIJING DAHAO TECH.'A',BWTS1S3,94379Q,EQ
963,CH,9523C7,SHG,051,CH,@:@00NA,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHEMSCH,CNE100001ZW4,P,CH603026,CN:IDA,SHANDONG SHIDA SHENGHUA CHM.GP.'A',BXN6243,9523C7,EQ
964,CH,8931W9,SHG,051,CH,@:@0103,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE1000026G2,P,CH603027,CN:QCF,QIANHE CONDIMENT &.FOOD 'A',BYN4277,8931W9,EQ
965,CH,9365VH,SHG,051,CH,@:@00IL,HOMES,036,Home Construction,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE1000022B2,P,CH603030,CN:TZD,SHANGHAI TRENDZONE DECOR GROUP 'A',BW9LDR5,9365VH,EQ
966,CH,95314Z,SHG,051,CH,@:@00NS,FURNS,060,Furnishings,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE1000026M0,P,CH603066,CN:ISE,NANJING INFORM STRG.EQU. 'A',BYL7773,95314Z,EQ
967,CH,87316R,SHG,051,CH,@:@SHCL,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE100001JM9,P,CH603077,CN:AQW,SICHUAN HEBANG BIOTECH. 'A',B7JMDD9,87316R,EQ
968,CH,9661YH,SHG,051,CH,@:@00OW,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE1000022V0,P,CH603085,CN:ZTO,ZHEJIANG TIANCHENG CNTLS.'A',BZ0HMY3,9661YH,EQ
969,CH,9146MR,SHG,051,CH,@:@00CO,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001VF8,P,CH603088,CN:QYU,JDM JINGDA MACH.NINGBO 'A',BRKB8D0,9146MR,EQ
970,CH,8947D0,SHG,051,CH,@:@007H,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE100001T56,P,CH603099,CN:CMO,CHANGBAI MNT.TSM.'A',BP829S3,8947D0,EQ
971,CH,8947D1,SHG,051,CH,@:@007E,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001VY9,P,CH603100,CN:QAU,CHONGQING CHUANYI ATMTN. 'A',BPB75L0,8947D1,EQ
972,CH,9523C8,SHG,051,CH,@:@00N6,MEDSP,103,Medical Supplies,TOTMKCA,HLTHCCH,HCEQSCH,CHSASHR,MEDSPCH,CNE100002318,P,CH603108,CN:SRM,SHANGHAI RUNDA MED.TECH. A',BXN6276,9523C8,EQ
973,CH,8947D2,SHG,051,CH,@:@007G,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,NA,CNE100001T49,P,CH603111,CN:NKM,NANJING KANGNI MCL&ECL. 'A',BP82B65,8947D2,EQ
974,CH,94630D,SHG,051,CH,@:@00LO,FOOTW,153,Footwear,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,NA,CNE100002284,P,CH603116,CN:ZRD,ZHEJIANG RED DRAGONFLY FTWR.'A',BX7R190,94630D,EQ
975,CH,9661YG,SHG,051,CH,@:@00OT,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE1000022Z1,P,CH603117,CN:WML,JIANGSU WANLIN MLG.'A',BZ0HN06,9661YG,EQ
976,CH,9307JX,SHG,051,CH,@:@00HE,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100001VN2,P,CH603118,CN:GJE,SHENZHEN GONGJIN ELTN. 'A',BVV6QK5,9307JX,EQ
977,CH,87034T,SHG,051,CH,@:@BBFF,BDRET,087,Broadline Retailers,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE100001FT2,P,CH603123,CN:CUI,BEIJING CUIWEI TOWER 'A',B77B4H9,87034T,EQ
978,CH,8947D3,SHG,051,CH,@:@007I,WASTE,047,"Waste, Disposal Svs.",TOTMKCA,INDGSCH,NA,CHSASHR,NA,CNE100001TB1,P,CH603126,CN:SEY,SINOMA ENERGY CVT.'A',BP82B87,8947D3,EQ
979,CH,87120E,SHG,051,CH,@:@AAJU,DELSV,040,Delivery Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,NA,CNE100001M04,P,CH603128,CN:CIL,CTS INTL.LOGISTICS 'A',B8BVN08,87120E,EQ
980,CH,9365VG,SHG,051,CH,@:@00IP,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE1000022D8,P,CH603158,CN:CTA,CHANGZHOU TENGLONG AUTO ACCS.'A',BW9LDV9,9365VG,EQ
981,CH,9146MX,SHG,051,CH,NA,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHSASHR,NA,CNE100001TX5,P,CH603166,CN:QUI,GUILIN FUDA 'A',BRKB8C9,9146MX,EQ
982,CH,87432R,SHG,051,CH,@:@AAQE,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE100001M20,P,CH603167,CN:TYR,BOHAI FERRY 'A',B7H1YP7,87432R,EQ
983,CH,8911YF,SHG,051,CH,@:@6031,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE100001TG0,P,CH603168,CN:SUI,ZHEJIANG SHAPUAISI PHARMACEUTICAL 'A',BNB1YS8,8911YF,EQ
984,CH,91093N,SHG,051,CH,@:@00A0,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100001T31,P,CH603169,CN:LSH,LANZHOU LS HVY.EQU.'A',BQYZ0T1,91093N,EQ
985,CH,9065GT,SHG,051,CH,@:@008T,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE100001W44,P,CH603188,CN:JYD,JIANGSU YABANG DYESTUFF 'A',BQ4FGY8,9065GT,EQ
986,CH,9523C9,SHG,051,CH,@:@00O3,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE1000022H9,P,CH603198,CN:AYW,ANHUI YINGJIA DISTILLERY A',BXNSP51,9523C9,EQ
987,CH,9365VJ,SHG,051,CH,@:@00JX,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHSASHR,TRAVLCH,CNE100001VZ6,P,CH603199,CN:JTD,ANHUI JIUHUASHAN TRDVT. 'A',BW9LDW0,9365VJ,EQ
988,CH,9307JW,SHG,051,CH,@:@00GT,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE100002193,P,CH603222,CN:CPR,ZHEJIANG CHIMIN PHARM. 'A',BVV6QL6,9307JW,EQ
989,CH,9661YN,SHG,051,CH,@:@00OS,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE100002276,P,CH603223,CN:HTL,HENGTONG LOGISTICS 'A',BZ0HN17,9661YN,EQ
990,CH,94630C,SHG,051,CH,NA,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE100002243,P,CH603227,CN:XXT,XINJIANG XUEFENG SCI-TECH GP.'A',BX3G6M9,94630C,EQ
991,CH,9365VK,SHG,051,CH,@:@00IO,FURNS,060,Furnishings,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE100001W02,P,CH603268,CN:SOC,GUANGDONG SONGFA CMC.'A' SUSP - SUSP.21/03/16,BW9LDP3,9365VK,EQ
992,CH,8731WF,SHG,051,CH,@:@FHTC,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE100001SL2,P,CH603288,CN:FHT,FOSHAN HAI TIAN FLFD.'A',BJ3KJC4,8731WF,EQ
993,CH,9817NU,SHG,051,CH,@:@00QR,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHSASHR,NA,CNE100002557,P,CH603299,CN:JCY,JIANGSU JSHN.S&CH.IND. 'A',BYXF9D5,9817NU,EQ
994,CH,9523DA,SHG,051,CH,@:@00N0,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHSASHR,HVYCNCH,CNE100001ZX2,P,CH603300,CN:CZS,ZHEJIANG HUATIE CON.STY. TECH.'A',BXN6287,9523DA,EQ
995,CH,9065GU,SHG,051,CH,@:@008X,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,CLTHGCH,CNE100001T07,P,CH603306,CN:HTM,HMT XIM.NEW TCHN.MATS. 'A',BQ4FGZ9,9065GU,EQ
996,CH,8704RC,SHG,051,CH,@:@6033,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100001SN8,P,CH603308,CN:YEM,ANHUI YINGLIU ERML.'A',BHY32S5,8704RC,EQ
997,CH,9307JV,SHG,051,CH,@:@00H1,MEDSP,103,Medical Supplies,TOTMKCA,HLTHCCH,HCEQSCH,CHSASHR,MEDSPCH,CNE1000021C2,P,CH603309,CN:WLM,WELL LEAD MEDICAL 'A',BVV6QM7,9307JV,EQ
998,CH,94630A,SHG,051,CH,@:@00LM,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE100002235,P,CH603311,CN:ZGE,ZHEJIANG GOLDENSEA ENVM. TECH.'A',BX7R1B2,94630A,EQ
999,CH,94379R,SHG,051,CH,@:@00KW,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHSASHR,STEELCH,CNE100002201,P,CH603315,CN:LFA,LIAONING FU-AN HDY.'A',BWTS202,94379R,EQ
1000,CH,94379T,SHG,051,CH,@:@00KN,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE1000025L4,P,CH603318,CN:DAE,DALIAN ENERGAS GAS-SYSTEM 'A',BWTS235,94379T,EQ
1001,CH,8911R6,SHG,051,CH,@:@005N,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100001TC9,P,CH603328,CN:GEL,GUANGDONG ELLINGTON ELECTRONICS TECH.'A',BN8PXF3,8911R6,EQ
1002,CH,87050W,SHG,051,CH,NA,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHSASHR,ELEQPCH,CNE100001FQ8,P,CH603333,CN:CBE,SICHUAN STAR CABLE 'A',B81RLB3,87050W,EQ
1003,CH,9365VL,SHG,051,CH,@:@00IW,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHSASHR,IMACHCH,CNE1000023M7,P,CH603338,CN:ZDM,ZHEJIANG DINGLI MCH.'A',BW9RTW0,9365VL,EQ
1004,CH,9463Z9,SHG,051,CH,@:@00M6,CNELE,075,Consumer Electronics,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE1000022K3,P,CH603355,CN:KCE,KINGCLEAN ELEC.'A',BX3G6N0,9463Z9,EQ
1005,CH,87070N,SHG,051,CH,@:@JSSE,RENEE,074,Renewable Energy Eq.,TOTMKCA,OILGSCH,ALTENCH,CHSASHR,RENEECH,CNE100001LZ7,P,CH603366,CN:USC,JIANGSU SUNRAIN SOLAR ENERGY 'A',B87B197,87070N,EQ
1006,CH,91814V,SHG,051,CH,@:@00CS,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE100001VR3,P,CH603368,CN:JHG,GUANGXI LIUZHOU PHARM. 'A',BSNHK92,91814V,EQ
1007,CH,8911YG,SHG,051,CH,@:@0059,DISTV,068,Distillers & Vintners,TOTMKCA,FDBEVCH,BEVESCH,CHSASHR,DISTVCH,CNE100001TH8,P,CH603369,CN:KLB,JIANGSU KINGS LUCK BRJST.'A',BNB2PN3,8911YG,EQ
1008,CH,8909J6,SHG,051,CH,@:@00ZB,SPCSV,156,Spec.Consumer Service,TOTMKCA,RTAILCH,NA,CHSASHR,NA,CNE1000025G4,P,CH603377,CN:EPD,EASTERN DRIVING SCHL.,BYNDV00,8909J6,EQ
1009,CH,9817NW,SHG,051,CH,@:@00Q0,TOYSG,061,Toys,TOTMKCA,PERHHCH,NA,CHSASHR,NA,CNE1000023W6,P,CH603398,CN:BBO,BANBAO 'A',BYW6V00,9817NW,EQ
1010,CH,87395P,SHG,051,CH,@:@AAQC,MINES,122,General Mining,TOTMKCA,BRESRCH,MNINGCH,CHSASHR,MINESCH,CNE100001L39,P,CH603399,CN:ZSQ,JINZHOU NEW CHINA DRAGON MOLYBDENUM 'A',B8Q6483,87395P,EQ
1011,CH,91093T,SHG,051,CH,@:@6034,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHSASHR,PHRMCCH,CNE100001W36,P,CH603456,CN:ZPH,ZHEJIANG JIUZHOU PHARM. 'A',BQYZ0S0,91093T,EQ
1012,CH,9817NX,SHG,051,CH,NA,TRNSV,064,Transport Services,TOTMKCA,INDGSCH,INDTRCH,CHSASHR,TRNSVCH,CNE100002540,P,CH603508,CN:TAE,HENAN THINKER ATEQ.'A',BYXF9F7,9817NX,EQ
1013,CH,91814Z,SHG,051,CH,@:@6035,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHSASHR,CLTHGCH,CNE100001VH4,P,CH603518,CN:KJJ,V-GRASS FASHION 'A',BSNHJ95,91814Z,EQ
1014,CH,9365VM,SHG,051,CH,@:@00IN,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHSASHR,CHMSPCH,CNE1000025J8,P,CH603519,CN:LEJ,JIANGSU LIBA ENTER.JST. 'A',BW9LDZ3,9365VM,EQ
