,CCY,DSCD,EXMNEM,GEOG,GEOGC,IBTKR,INDC,INDG,INDM,INDX,INDXEG,INDXFS,INDXL,INDXS,ISIN,ISINID,LOC,MNEM,NAME,SECD,SYMBOL,TYPE
531,CH,410235,SHE,051,CH,@:@8WD,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE000001NM2,P,CH002066,CN:BJR,RUITAI MATS.TECH.'A',B193RJ4,410235,EQ
532,CH,41133L,SHE,051,CH,@:@ZUQ,PAPER,082,Paper,TOTMKCA,BRESRCH,NA,CHZASHR,NA,CNE000001NP5,P,CH002067,CN:ZJP,ZHEJIANG JINGXING PAPER JOINT STOCK 'A',B1CDC18,41133L,EQ
533,CH,41139J,SHE,051,CH,@:@5TN,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001NQ3,P,CH002068,CN:JBC,JIANGXI BLACK CAT CARBON BLACK 'A',B1F6ZG0,41139J,EQ
534,CH,41169J,SHE,051,CH,@:@0SZ,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE000001NR1,P,CH002069,CN:DZF,ZHANGZIDAO GROUP 'A',B1FHMT5,41169J,EQ
535,CH,41192J,SHE,051,CH,@:@WGQ,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE000001NS9,P,CH002070,CN:ZGH,ZHONGHE 'A' SUSP - SUSP.01/02/16,B1FW557,41192J,EQ
536,CH,41196M,SHE,051,CH,@:@ZDR,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE000001NV3,P,CH002071,CN:JHH,GREAT WALL MOVIE AND TELEVISION 'A',B1FW5F7,41196M,EQ
537,CH,41197F,SHE,051,CH,@:@ZH5,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE000001NW1,P,CH002072,CN:SDM,KAIRUIDE HLDG.'A' SUSP - SUSP.24/02/16,B1F70J1,41197F,EQ
538,CH,412147,SHE,051,CH,@:@8QB,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE000001NX9,P,CH002073,CN:QMC,MESNAC 'A',B1FPYF9,412147,EQ
539,CH,412250,SHE,051,CH,@:@2QE,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE000001NY7,P,CH002074,CN:DEG,JIANGSU DONGYUAN ELECT. GP. 'A',B1FPYN7,412250,EQ
540,CH,412695,SHE,051,CH,@:@ZYJ,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,NOFMSCH,CNE000001P11,P,CH002075,CN:GAO,JIANGSU SHAGANG 'A',B1G6T45,412695,EQ
541,CH,41228Q,SHE,051,CH,@:@YKV,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE000001P29,P,CH002076,CN:GBS,CNLIGHT 'A',B1G6C35,41228Q,EQ
542,CH,413809,SHE,051,CH,@:@QLY,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE000001P45,P,CH002077,CN:JDA,JIANGSU DAGANG 'A' SUSP - SUSP.07/04/16,B1GGXV0,413809,EQ
543,CH,41367K,SHE,051,CH,@:@QF8,PAPER,082,Paper,TOTMKCA,BRESRCH,NA,CHZASHR,NA,CNE000001P52,P,CH002078,CN:SPJ,SHANDONG SUN PAPR.IND. JOIST.'A',B1G5XV7,41367K,EQ
544,CH,41335H,SHE,051,CH,@:@0VX,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,NA,CNE000001P60,P,CH002079,CN:SGA,SUZHOU GOOD-ARK ELTN. 'A',B1G5XY0,41335H,EQ
545,CH,41276Q,SHE,051,CH,@:@62T,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001P78,P,CH002080,CN:STC,SINOMA SCI.& TECH.'A',B1FCHQ2,41276Q,EQ
546,CH,413085,SHE,051,CH,@:@QOJ,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE000001P86,P,CH002081,CN:SGL,SUZHOU GD.MANTIS CON. 'A',B1GGYB7,413085,EQ
547,CH,41335K,SHE,051,CH,@:@XO6,ALUMN,093,Aluminum,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,ALUMNCH,CNE000001P94,P,CH002082,CN:ZDN,ZHEJIANG DONGLIANG NEW BLMS.'A',B1GGXQ5,41335K,EQ
548,CH,41335L,SHE,051,CH,@:@WGX,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE000001PC8,P,CH002083,CN:SVM,SUNVIM GROUP 'A',B1GHHP5,41335L,EQ
549,CH,41353C,SHE,051,CH,@:@VXO,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE000001PD6,P,CH002084,CN:GSE,GUANGZHOU SEAGULL KITCHEN & BATH PRO 'A',B1GJ5Z7,41353C,EQ
550,CH,41276P,SHE,051,CH,@:@QWJ,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE000001PF1,P,CH002085,CN:ZWN,ZHEJ.WANFENG AUTO WHEEL 'A',B1FCHN9,41276P,EQ
551,CH,41353F,SHE,051,CH,@:@VRP,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE000001PG9,P,CH002086,CN:SOR,SHANDONG ORNTL.OCE.SCI.- TECH. 'A',B1FPZY5,41353F,EQ
552,CH,41361Q,SHE,051,CH,@:@28T,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE000001PJ3,P,CH002087,CN:HYE,HENAN XINYE TEX.'A',B1G59R5,41361Q,EQ
553,CH,41363P,SHE,051,CH,@:@ZFD,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE000001PK1,P,CH002088,CN:SLY,SHANDONG LUYANG SHRE. 'A',B1G59S6,41363P,EQ
554,CH,41363Q,SHE,051,CH,@:@YPK,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE000001PL9,P,CH002089,CN:SPK,SUZHOU NEW SEA UN.TELC. TECH.'A',B1GH8F2,41363Q,EQ
555,CH,413891,SHE,051,CH,@:@2XL,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE000001PM7,P,CH002090,CN:WIS,WISCOM SYSTEM 'A',B1HLWR3,413891,EQ
556,CH,413895,SHE,051,CH,@:@VZW,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE000001PN5,P,CH002091,CN:JGU,JIANGSU GUOTAI INTL.GP. 'A',B1HLWV7,413895,EQ
557,CH,413896,SHE,051,CH,@:@YOL,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE000001PP0,P,CH002092,CN:XZC,XINJIANG ZHONGTAI CHEMICAL 'A',B1GH863,413896,EQ
558,CH,414285,SHE,051,CH,@:@UQS,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE000001PR6,P,CH002093,CN:FGT,GUOMAI TECHNOLOGIES 'A',B1JB4S6,414285,EQ
559,CH,414374,SHE,051,CH,@:@UQF,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001PS4,P,CH002094,CN:QKA,QINGDAO KGKG.APPD. CHEMY.'A',B1JB4Q4,414374,EQ
560,CH,414918,SHE,051,CH,@:@UQG,INTNT,151,Internet,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,NA,CNE000001PT2,P,CH002095,CN:ZNE,ZHEJIANG NETSUN 'A',B1GK9B4,414918,EQ
561,CH,414446,SHE,051,CH,@:@LSY,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001PV8,P,CH002096,CN:HNI,HUNAN NANLING IND. EXPLV.MATS. 'A',B1KK9S7,414446,EQ
562,CH,41445D,SHE,051,CH,@:@LMW,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE000001PW6,P,CH002097,CN:HSU,SUNWARD INTEL.EQU.'A',B1KKBR0,41445D,EQ
563,CH,41445E,SHE,051,CH,@:@WGZ,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE000001PX4,P,CH002098,CN:FZP,FUJIAN SBS ZIPPER SCI. & TECH. 'A',B1KKBT2,41445E,EQ
564,CH,414629,SHE,051,CH,@:@XWB,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE000001PY2,P,CH002099,CN:ZHR,ZHEJIANG HISOAR PHARMACEUTICAL 'A',B1KL689,414629,EQ
565,CH,414517,SHE,051,CH,@:@XYY,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE000001PZ9,P,CH002100,CN:XTS,XINJIANG TECON ANM.HBDY. BIO-TECH 'A',B1KL4X0,414517,EQ
566,CH,41471T,SHE,051,CH,@:@H0,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE000001Q10,P,CH002101,CN:GHO,GUANGDONG HONGTU TECH. 'A',B1J5MB7,41471T,EQ
567,CH,41471U,SHE,051,CH,@:@UQZ,DURHP,059,Dur. Household Prod.,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE000001Q28,P,CH002102,CN:FGU,FUJIAN GUANFU MOD.HHLD. WARES 'A',B1KKXX0,41471U,EQ
568,CH,41508R,SHE,051,CH,@:@UIB,NDRHP,062,Nondur.Household Prod,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE000001Q51,P,CH002103,CN:ZGU,GUANGBO GROUP STOCK 'A',B1L8K54,41508R,EQ
569,CH,41508T,SHE,051,CH,@:@XFG,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE000001Q69,P,CH002104,CN:JHE,HENGBAO 'A',B1L8JW4,41508T,EQ
570,CH,41530N,SHE,051,CH,@:@DDAC,RECPR,155,Recreational Products,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE000001Q77,P,CH002105,CN:HLS,HL (SHENZHEN) 'A',B1LBSL5,41530N,EQ
571,CH,41530U,SHE,051,CH,@:@ZYH,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE000001Q85,P,CH002106,CN:SLI,SHENZHEN LAIBAO HI.TECH. 'A',B1LBSJ3,41530U,EQ
572,CH,41557U,SHE,051,CH,@:@ZZV,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE000001QB8,P,CH002107,CN:SWP,SHANDONG WOHUA PHARM. 'A',B1LHHB6,41557U,EQ
573,CH,41557V,SHE,051,CH,@:@EJ2,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001QC6,P,CH002108,CN:CMU,CANGZHOU MINGZHU PLASTIC 'A',B1LH5V2,41557V,EQ
574,CH,41584M,SHE,051,CH,@:@ZZJ,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE000001QD4,P,CH002109,CN:SXA,SHAANXI XINGHUA CHEMY. 'A',B1LH6C0,41584M,EQ
575,CH,41584R,SHE,051,CH,@:@VJU,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,STEELCH,CNE000001QF9,P,CH002110,CN:SMI,SANSTEEL MINGUANG 'A',B1LH6H5,41584R,EQ
576,CH,41595K,SHE,051,CH,@:@2WC,COMMV,117,"Comm. Vehicles,Trucks",TOTMKCA,INDGSCH,INDENCH,CHZASHR,COMMVCH,CNE000001QT0,P,CH002111,CN:WGA,WEIHAI GUANGTAI ARPT. EQU. 'A',B1LJQ59,41595K,EQ
577,CH,41693F,SHE,051,CH,@:@ZSY,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE000001QX2,P,CH002112,CN:SBI,SAN BIAN SCIENCE TECHNOLOGY 'A',B1NXR01,41693F,EQ
578,CH,41652H,SHE,051,CH,@:@ZQH,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE000001QY0,P,CH002113,CN:HRN,HUNAN TIANRUN ENTS.HLDG. 'A',B1NXQX7,41652H,EQ
579,CH,41693J,SHE,051,CH,@:@TD0,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,NOFMSCH,CNE000001R01,P,CH002114,CN:JUN,YUNNAN LUOPING ZINC & ELTY. 'A',B1P71B0,41693J,EQ
580,CH,41683V,SHE,051,CH,@:@6H6,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE000001R19,P,CH002115,CN:ZWV,SUNWAVE COMMUNICATIONS 'A',B1P7187,41683V,EQ
581,CH,41746U,SHE,051,CH,@:@WUG,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE000001R27,P,CH002116,CN:CEG,CHINA HAISUM ENGINEERING 'A',B1PLHD6,41746U,EQ
582,CH,50006D,SHE,051,CH,@:@VRS,BUSUP,086,Business Support Svs.,TOTMKCA,INDGSCH,NA,CHZASHR,NA,CNE000001R35,P,CH002117,CN:TKG,TUNGKONG 'A',B1Q2Z67,50006D,EQ
583,CH,50006E,SHE,051,CH,@:@VRA,PHRMC,095,Pharmaceuticals,TOTMKCA,HLTHCCH,PHARMCH,CHZASHR,PHRMCCH,CNE000001R43,P,CH002118,CN:JZI,JILIN ZIXIN PHARM.INDL. 'A',B1Q2ZR8,50006E,EQ
584,CH,50006F,SHE,051,CH,@:@WRP,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE000001R50,P,CH002119,CN:NKA,NINGBO KANGQIANG ELTN. 'A',B1Q30C1,50006F,EQ
585,CH,501054,SHE,051,CH,@:@5FW,NDRHP,062,Nondur.Household Prod,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100000015,P,CH002120,CN:NIX,NINGBO XINHAI ELECTRIC 'A',B1R0FF9,501054,EQ
586,CH,501058,SHE,051,CH,@:@5VB,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000023,P,CH002121,CN:SCU,SHENZHEN CLOU ELTN.'A',B1R0FJ3,501058,EQ
587,CH,50269F,SHE,051,CH,@:@QZR,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE100000031,P,CH002122,CN:ZTB,TIANMA BEARING GROUP 'A',B1V74Q0,50269F,EQ
588,CH,50269K,SHE,051,CH,@:@QZE,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE100000049,P,CH002123,CN:ROX,RONGXIN POWER ELECTRONIC 'A',B1V74T3,50269K,EQ
589,CH,50345H,SHE,051,CH,@:@VZH,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE100000056,P,CH002124,CN:NTB,NINGBO TECH-BANK 'A',B1Q7L53,50345H,EQ
590,CH,50277M,SHE,051,CH,@:@JXO,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE100000064,P,CH002125,CN:XES,XIANGTAN ELECTROCHEM. SCIEN. 'A',B1V74W6,50277M,EQ
591,CH,50357T,SHE,051,CH,@:@097,AUPRT,063,Auto Parts,TOTMKCA,AUTMBCH,AUTMBCH,CHZASHR,NA,CNE100000072,P,CH002126,CN:ZYI,ZHEJIANG YINLUN MCH.'A',B1VKWV0,50357T,EQ
592,CH,50367L,SHE,051,CH,@:@VDJ,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE100000080,P,CH002127,CN:JIX,JIANGSU XINMIN TEXTILE SCTC.'A',B1VVLQ1,50367L,EQ
593,CH,50367T,SHE,051,CH,@:@V96,COALM,049,Coal,TOTMKCA,BRESRCH,MNINGCH,CHZASHR,COALMCH,CNE100000098,P,CH002128,CN:HOC,HUOLINHE OPENCUT COAL IND. 'A',B1VVLT4,50367T,EQ
594,CH,50367V,SHE,051,CH,@:@VDK,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,NA,CNE1000000B8,P,CH002129,CN:TZS,TIANJIN ZHONGHUAN SEMICON.'A',B1VKWZ4,50367V,EQ
595,CH,50367W,SHE,051,CH,@:@VDV,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000000C6,P,CH002130,CN:SWH,SHENZHEN WOER HTSHRIN. MATERIAL 'A',B1VKX28,50367W,EQ
596,CH,50396W,SHE,051,CH,@:@VWJ,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000000F9,P,CH002131,CN:ZLE,LEO GROUP 'A',B1VYT77,50396W,EQ
597,CH,50396X,SHE,051,CH,@:@VFK,STEEL,056,Iron & Steel,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,STEELCH,CNE1000000G7,P,CH002132,CN:HXG,HENAN HENGXING SCTC.'A',B1VYT55,50396X,EQ
598,CH,50408N,SHE,051,CH,@:@VLY,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHZASHR,RLDEVCH,CNE1000000H5,P,CH002133,CN:CMS,COSMOS GROUP 'A',B1W3JL7,50408N,EQ
599,CH,50440Q,SHE,051,CH,@:@VYZ,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000000N3,P,CH002134,CN:TPC,TIANJIN PRINTRONICS CIRCUIT 'A',B1W6165,50440Q,EQ
600,CH,50441K,SHE,051,CH,@:@MZX,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000000J1,P,CH002135,CN:ZSF,ZHEJIANG SOUTHEAST SPACE FRAME 'A',B1W6VW1,50441K,EQ
601,CH,50581W,SHE,051,CH,@:@OBV,CHEMS,092,Commodity Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHEMSCH,CNE1000000K9,P,CH002136,CN:AAN,ANHUI ANNADA TTM.IND.'A',B1XFL94,50581W,EQ
602,CH,50594C,SHE,051,CH,@:@OIK,CNELE,075,Consumer Electronics,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE1000000L7,P,CH002137,CN:SZS,SHENZHEN SEA STAR TECH. 'A',B1Y1298,50594C,EQ
603,CH,50599H,SHE,051,CH,@:@OFW,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000000M5,P,CH002138,CN:SLD,SHENZHEN SUNLORD ELTN. 'A',B1Y1760,50599H,EQ
604,CH,50664J,SHE,051,CH,@:@LGU,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE1000005H4,P,CH002139,CN:STD,SHENZHEN TOPBAND 'A',B1YWMD5,50664J,EQ
605,CH,50814J,SHE,051,CH,@:@8V3,HVYCN,039,Heavy Construction,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,HVYCNCH,CNE1000005N2,P,CH002140,CN:ECE,EAST CHINA ENGR.SCTC.'A',B1Z6WN6,50814J,EQ
606,CH,50841X,SHE,051,CH,@:@5Q8,ELEQP,037,Electrical Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,ELEQPCH,CNE1000005S1,P,CH002141,CN:GRO,GUANGDONG RONSEN SUPER MICRO-WIRE 'A',B232XT6,50841X,EQ
607,CH,50784X,SHE,051,CH,@:@8Z5,BANKS,102,Banks,TOTMKCA,BANKSCH,BANKSCH,CHZASHR,BANKSCH,CNE1000005P7,P,CH002142,CN:BON,BANK OF NINGBO 'A',B232Y04,50784X,EQ
608,CH,50849C,SHE,051,CH,@:@5Q7,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE1000005T9,P,CH002143,CN:SGF,DMG ENTM.&.MDA.'A',B232Y71,50849C,EQ
609,CH,50828P,SHE,051,CH,@:@5Q1,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE1000005W3,P,CH002144,CN:HON,HONGDA HIGH-TECH HLDG. 'A',B238HX6,50828P,EQ
610,CH,50866R,SHE,051,CH,@:@5R2,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000005X1,P,CH002145,CN:CHY,CNNC HUA YUAN TITANIUM DIOXIDE 'A',B238RW5,50866R,EQ
611,CH,50835J,SHE,051,CH,@:@5S6,RLDEV,112,"Real Estate Hold, Dev",TOTMKCA,RLESTCH,RLISVCH,CHZASHR,RLDEVCH,CNE1000005Y9,P,CH002146,CN:RRE,RISESUN REAL ESTATE DEV. 'A',B23D6F6,50835J,EQ
612,CH,50835M,SHE,051,CH,@:@5S4,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000005Z6,P,CH002147,CN:MDS,MAANSHAN FANGYUAN SLEWING RING 'A',B23D6M3,50835M,EQ
613,CH,50924U,SHE,051,CH,@:@3XE,TELMB,143,Mobile Telecom.,TOTMKCA,TELCMCH,NA,CHZASHR,NA,CNE100000676,P,CH002148,CN:BWN,BEIJING BEWINNER COMMS. 'A',B23DYS5,50924U,EQ
614,CH,50848P,SHE,051,CH,@:@3XR,NOFMS,054,Nonferrous Metals,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,NOFMSCH,CNE100000684,P,CH002149,CN:WMM,WESTERN METAL MATERIALS 'A',B23DYT6,50848P,EQ
615,CH,50924V,SHE,051,CH,@:@5S7,FURNS,060,Furnishings,TOTMKCA,PERHHCH,NA,CHZASHR,NA,CNE100000692,P,CH002150,CN:JTT,JIANGSU TONGRUN EQU. TECH.'A',B23DYV8,50924V,EQ
616,CH,50945Q,SHE,051,CH,@:@5T1,TELEQ,126,Telecom. Equipment,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,TELEQCH,CNE100000643,P,CH002151,CN:BDS,BEIJING BDSTAR NAV.'A',B23GZS1,50945Q,EQ
617,CH,50857Q,SHE,051,CH,@:@5Z7,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE100000650,P,CH002152,CN:GRG,GRG BANKING EQUIPMENT 'A',B23GZT2,50857Q,EQ
618,CH,50857T,SHE,051,CH,@:@5T3,CMPSV,150,Computer Services,TOTMKCA,TECNOCH,SFTCSCH,CHZASHR,CMPSVCH,CNE100000668,P,CH002153,CN:BSI,BEIJING SHIJI INFO.TECH. 'A',B23GZV4,50857T,EQ
619,CH,50866J,SHE,051,CH,@:@39U,CLTHG,069,Clothing & Accessory,TOTMKCA,PERHHCH,PERSGCH,CHZASHR,CLTHGCH,CNE1000006D1,P,CH002154,CN:ZBG,ZHEJIANG BAOXINIAO GRMT. 'A',B23K431,50866J,EQ
620,CH,50866V,SHE,051,CH,@:@5V4,GOLDS,119,Gold Mining,TOTMKCA,BRESRCH,MNINGCH,CHZASHR,GOLDSCH,CNE1000006B5,P,CH002155,CN:CMG,HUNAN GOLD 'A',B23K4Y2,50866V,EQ
621,CH,50867C,SHE,051,CH,@:@5U9,SEMIC,130,Semiconductors,TOTMKCA,TECNOCH,TECHDCH,CHZASHR,NA,CNE1000006C3,P,CH002156,CN:NFM,NANTONG FUJITSU MICROELS.'A',B23K527,50867C,EQ
622,CH,50875H,SHE,051,CH,@:@5V3,FMFSH,035,Farm Fish Plantation,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE1000006H2,P,CH002157,CN:JZH,JIANGXI ZHENGBANG TECH. 'A',B23N9L3,50875H,EQ
623,CH,50875J,SHE,051,CH,@:@5V5,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000006J8,P,CH002158,CN:HBL,SHANGHAI HANBELL PRECISE MACHINERY 'A',B23NB06,50875J,EQ
624,CH,50875K,SHE,051,CH,@:@5V6,TRAVL,094,Travel & Tourism,TOTMKCA,TRLESCH,TRLESCH,CHZASHR,TRAVLCH,CNE1000006K6,P,CH002159,CN:CAB,WUHAN SANTE CBWS.GP.'A',B23NB51,50875K,EQ
625,CH,50917H,SHE,051,CH,@:@5X1,ALUMN,093,Aluminum,TOTMKCA,BRESRCH,INDMTCH,CHZASHR,ALUMNCH,CNE1000006F6,P,CH002160,CN:JCH,JIANGSU ALCHA ALUM.'A',B23PNX9,50917H,EQ
626,CH,50888K,SHE,051,CH,@:@5X2,ELETR,057,Electronic Equipment,TOTMKCA,INDGSCH,ELTNCCH,CHZASHR,NA,CNE1000006G4,P,CH002161,CN:YUA,INVENGO INFO.TECH.'A',B23PNZ1,50888K,EQ
627,CH,50897H,SHE,051,CH,@:@5X4,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000006M2,P,CH002162,CN:STL,SHANGHAI EVERJOY HLTH. GP.A',B23SP21,50897H,EQ
628,CH,50897J,SHE,051,CH,@:@5Y9,BMATS,030,Building Mat.& Fix.,TOTMKCA,CNSTMCH,CNSTMCH,CHZASHR,BMATSCH,CNE1000006N0,P,CH002163,CN:SGS,AVIC SANXIN 'A',B23SQ84,50897J,EQ
629,CH,50897K,SHE,051,CH,@:@5W7,IMACH,043,Industrial Machinery,TOTMKCA,INDGSCH,INDENCH,CHZASHR,IMACHCH,CNE1000006P5,P,CH002164,CN:NDT,NINGBO DONLY 'A' SUSP - SUSP.17/12/15,B23SQK6,50897K,EQ
630,CH,50982X,SHE,051,CH,@:@32L,CHMSP,033,Specialty Chemicals,TOTMKCA,CHMCLCH,CHMCLCH,CHZASHR,CHMSPCH,CNE1000006Q3,P,CH002165,CN:NHC,NANJING HONGBAOLI 'A',B23QBK5,50982X,EQ
631,CH,50993Q,SHE,051,CH,@:@5H3,FDPRD,071,Food Products,TOTMKCA,FDBEVCH,NA,CHZASHR,NA,CNE1000006W1,P,CH002166,CN:GLN,GUILIN LAYN NATINGDTS. 'A',B246QQ5,50993Q,EQ
